temp,pressure,humidity,visibility,wind_speed,clouds,ts,count,hour,day,month,weekday
16.64,999.0,93.0,10000.0,3.0,75.0,2019-07-09 20:00:00,1,20,9,7,3
16.0,999.0,87.0,10000.0,1.0,0.0,2019-07-09 21:00:00,0,21,9,7,3
15.36,999.0,100.0,10000.0,1.92,0.0,2019-07-09 22:00:00,1,22,9,7,3
14.51,999.0,100.0,10000.0,2.0,0.0,2019-07-09 23:00:00,0,23,9,7,3
13.99,999.0,77.0,10000.0,4.0,0.0,2019-07-10 00:00:00,0,0,10,7,4
13.78,999.0,82.0,10000.0,5.0,0.0,2019-07-10 01:00:00,0,1,10,7,4
12.76,999.0,82.0,10000.0,4.0,0.0,2019-07-10 02:00:00,0,2,10,7,4
12.36,998.0,87.0,10000.0,3.0,0.0,2019-07-10 03:00:00,0,3,10,7,4
11.65,998.0,100.0,10000.0,4.0,0.0,2019-07-10 04:00:00,0,4,10,7,4
11.42,998.0,93.0,10000.0,5.0,0.0,2019-07-10 05:00:00,1,5,10,7,4
12.25,998.0,93.0,10000.0,4.0,0.0,2019-07-10 06:00:00,0,6,10,7,4
12.63,998.0,100.0,10000.0,4.0,75.0,2019-07-10 07:00:00,0,7,10,7,4
13.16,998.0,100.0,10000.0,3.0,75.0,2019-07-10 08:00:00,1,8,10,7,4
14.53,998.0,100.0,10000.0,4.0,75.0,2019-07-10 09:00:00,0,9,10,7,4
14.01,999.0,93.0,10000.0,5.0,90.0,2019-07-10 10:00:00,0,10,10,7,4
15.22,998.0,87.0,10000.0,4.0,90.0,2019-07-10 11:00:00,1,11,10,7,4
15.48,998.0,87.0,10000.0,5.0,90.0,2019-07-10 12:00:00,1,12,10,7,4
16.15,998.0,82.0,10000.0,5.0,90.0,2019-07-10 13:00:00,1,13,10,7,4
17.4,998.0,72.0,10000.0,6.0,75.0,2019-07-10 14:00:00,3,14,10,7,4
18.4,998.0,63.0,10000.0,6.0,75.0,2019-07-10 15:00:00,1,15,10,7,4
18.01,998.0,63.0,10000.0,6.0,75.0,2019-07-10 16:00:00,0,16,10,7,4
16.81,998.0,68.0,10000.0,5.0,75.0,2019-07-10 17:00:00,1,17,10,7,4
15.61,998.0,82.0,10000.0,3.0,75.0,2019-07-10 18:00:00,0,18,10,7,4
15.4,999.0,82.0,10000.0,3.0,0.0,2019-07-10 19:00:00,3,19,10,7,4
15.4,999.0,77.0,10000.0,2.0,75.0,2019-07-10 20:00:00,0,20,10,7,4
15.0,999.0,82.0,10000.0,2.0,75.0,2019-07-10 21:00:00,0,21,10,7,4
14.2,999.0,93.0,10000.0,2.0,75.0,2019-07-10 22:00:00,0,22,10,7,4
14.2,999.0,93.0,10000.0,2.0,100.0,2019-07-10 23:00:00,0,23,10,7,4
13.4,999.0,100.0,10000.0,2.0,90.0,2019-07-11 00:00:00,0,0,11,7,5
13.2,999.0,100.0,10000.0,2.0,90.0,2019-07-11 01:00:00,0,1,11,7,5
13.2,998.0,100.0,10000.0,1.0,75.0,2019-07-11 02:00:00,0,2,11,7,5
13.2,999.0,100.0,10000.0,3.0,75.0,2019-07-11 03:00:00,0,3,11,7,5
13.25,998.0,100.0,10000.0,3.0,75.0,2019-07-11 04:00:00,0,4,11,7,5
13.25,999.0,100.0,10000.0,3.0,40.0,2019-07-11 05:00:00,0,5,11,7,5
13.2,999.0,100.0,3000.0,2.0,90.0,2019-07-11 06:00:00,0,6,11,7,5
13.6,999.0,100.0,10000.0,3.0,75.0,2019-07-11 07:00:00,0,7,11,7,5
14.2,999.0,93.0,10000.0,4.0,75.0,2019-07-11 08:00:00,0,8,11,7,5
14.6,1000.0,93.0,10000.0,4.0,75.0,2019-07-11 09:00:00,0,9,11,7,5
15.2,1000.0,82.0,10000.0,5.0,75.0,2019-07-11 10:00:00,0,10,11,7,5
15.2,1000.0,82.0,10000.0,5.0,75.0,2019-07-11 11:00:00,1,11,11,7,5
16.2,1001.0,72.0,10000.0,5.0,75.0,2019-07-11 12:00:00,1,12,11,7,5
16.4,1001.0,72.0,10000.0,3.0,75.0,2019-07-11 13:00:00,2,13,11,7,5
17.0,1001.0,68.0,10000.0,5.0,75.0,2019-07-11 14:00:00,2,14,11,7,5
17.4,1001.0,59.0,10000.0,5.0,75.0,2019-07-11 15:00:00,1,15,11,7,5
15.79,1002.0,63.0,10000.0,4.0,75.0,2019-07-11 16:00:00,4,16,11,7,5
16.4,1002.0,82.0,10000.0,3.0,75.0,2019-07-11 17:00:00,2,17,11,7,5
15.8,1002.0,82.0,10000.0,3.0,75.0,2019-07-11 18:00:00,3,18,11,7,5
15.4,1003.0,77.0,10000.0,2.0,75.0,2019-07-11 19:00:00,1,19,11,7,5
15.2,1003.0,87.0,10000.0,1.0,75.0,2019-07-11 20:00:00,2,20,11,7,5
13.4,1003.0,100.0,10000.0,2.0,75.0,2019-07-11 21:00:00,0,21,11,7,5
13.0,1004.0,100.0,4400.0,2.0,75.0,2019-07-11 22:00:00,0,22,11,7,5
13.0,1004.0,76.0,10000.0,3.0,75.0,2019-07-11 23:00:00,1,23,11,7,5
11.75,1004.0,100.0,10000.0,3.0,100.0,2019-07-12 00:00:00,0,0,12,7,6
12.0,1004.0,93.0,10000.0,3.0,75.0,2019-07-12 01:00:00,0,1,12,7,6
11.75,1004.0,93.0,10000.0,4.0,75.0,2019-07-12 02:00:00,0,2,12,7,6
11.75,1005.0,93.0,10000.0,3.0,0.0,2019-07-12 03:00:00,0,3,12,7,6
11.51,1005.0,100.0,10000.0,3.0,40.0,2019-07-12 04:00:00,0,4,12,7,6
11.26,1005.0,100.0,10000.0,3.0,40.0,2019-07-12 05:00:00,0,5,12,7,6
11.4,1005.0,100.0,8000.0,2.0,75.0,2019-07-12 06:00:00,1,6,12,7,6
11.6,1005.0,100.0,10000.0,3.0,75.0,2019-07-12 07:00:00,1,7,12,7,6
12.0,1005.0,100.0,10000.0,3.0,75.0,2019-07-12 08:00:00,0,8,12,7,6
12.0,1006.0,93.0,10000.0,3.0,75.0,2019-07-12 09:00:00,0,9,12,7,6
13.0,1006.0,82.0,10000.0,3.0,75.0,2019-07-12 10:00:00,0,10,12,7,6
14.0,1006.0,82.0,10000.0,3.0,75.0,2019-07-12 11:00:00,1,11,12,7,6
14.01,1006.0,100.0,10000.0,2.0,75.0,2019-07-12 12:00:00,2,12,12,7,6
14.0,1007.0,87.0,10000.0,2.0,75.0,2019-07-12 13:00:00,1,13,12,7,6
13.6,1007.0,71.0,10000.0,1.0,75.0,2019-07-12 14:00:00,0,14,12,7,6
13.6,1007.0,71.0,10000.0,2.0,75.0,2019-07-12 15:00:00,3,15,12,7,6
13.8,1007.0,82.0,10000.0,3.0,75.0,2019-07-12 16:00:00,1,16,12,7,6
14.01,1007.0,82.0,10000.0,2.0,75.0,2019-07-12 17:00:00,2,17,12,7,6
14.01,1007.0,87.0,10000.0,1.0,75.0,2019-07-12 18:00:00,2,18,12,7,6
13.81,1007.0,76.0,10000.0,1.0,75.0,2019-07-12 19:00:00,1,19,12,7,6
14.0,1008.0,87.0,10000.0,1.0,75.0,2019-07-12 20:00:00,2,20,12,7,6
13.4,1008.0,93.0,10000.0,2.6,0.0,2019-07-12 21:00:00,3,21,12,7,6
13.0,1008.0,100.0,10000.0,1.0,0.0,2019-07-12 22:00:00,0,22,12,7,6
12.2,1008.0,93.0,10000.0,2.0,0.0,2019-07-12 23:00:00,1,23,12,7,6
12.5,1008.0,76.0,10000.0,2.0,0.0,2019-07-13 00:00:00,0,0,13,7,7
11.51,1008.0,100.0,10000.0,3.0,0.0,2019-07-13 01:00:00,0,1,13,7,7
11.51,1008.0,93.0,10000.0,2.0,0.0,2019-07-13 02:00:00,0,2,13,7,7
11.51,1008.0,93.0,10000.0,2.0,20.0,2019-07-13 03:00:00,0,3,13,7,7
11.51,1008.0,93.0,10000.0,3.0,40.0,2019-07-13 04:00:00,0,4,13,7,7
11.51,1008.0,93.0,10000.0,2.0,40.0,2019-07-13 05:00:00,1,5,13,7,7
11.6,1008.0,100.0,10000.0,1.0,75.0,2019-07-13 06:00:00,1,6,13,7,7
12.0,1008.0,100.0,10000.0,2.0,75.0,2019-07-13 07:00:00,0,7,13,7,7
12.4,1008.0,100.0,10000.0,1.0,40.0,2019-07-13 08:00:00,1,8,13,7,7
14.0,1008.0,82.0,10000.0,1.0,75.0,2019-07-13 09:00:00,1,9,13,7,7
15.0,1008.0,58.0,10000.0,3.0,40.0,2019-07-13 10:00:00,1,10,13,7,7
16.0,1009.0,67.0,10000.0,2.0,75.0,2019-07-13 11:00:00,1,11,13,7,7
16.4,1008.0,63.0,10000.0,2.0,75.0,2019-07-13 12:00:00,3,12,13,7,7
16.6,1009.0,63.0,10000.0,1.0,75.0,2019-07-13 13:00:00,0,13,13,7,7
17.0,1009.0,55.0,10000.0,2.0,75.0,2019-07-13 14:00:00,2,14,13,7,7
17.4,1009.0,55.0,10000.0,1.0,75.0,2019-07-13 15:00:00,0,15,13,7,7
17.4,1009.0,59.0,10000.0,3.0,75.0,2019-07-13 16:00:00,2,16,13,7,7
18.0,1009.0,55.0,10000.0,3.0,0.0,2019-07-13 17:00:00,1,17,13,7,7
17.4,1009.0,63.0,10000.0,2.0,0.0,2019-07-13 18:00:00,1,18,13,7,7
17.4,1009.0,63.0,10000.0,2.0,0.0,2019-07-13 19:00:00,0,19,13,7,7
16.8,1009.0,63.0,10000.0,3.0,0.0,2019-07-13 20:00:00,0,20,13,7,7
15.4,1010.0,72.0,10000.0,2.0,0.0,2019-07-13 21:00:00,0,21,13,7,7
14.2,1010.0,87.0,10000.0,0.87,0.0,2019-07-13 22:00:00,0,22,13,7,7
13.78,1010.0,67.0,10000.0,4.0,75.0,2019-07-13 23:00:00,1,23,13,7,7
12.49,1010.0,76.0,10000.0,1.0,0.0,2019-07-14 00:00:00,0,0,14,7,1
12.25,1010.0,76.0,10000.0,2.0,0.0,2019-07-14 01:00:00,0,1,14,7,1
11.74,1010.0,76.0,10000.0,3.0,0.0,2019-07-14 02:00:00,0,2,14,7,1
11.24,1011.0,76.0,10000.0,2.0,0.0,2019-07-14 03:00:00,0,3,14,7,1
11.25,1010.0,87.0,10000.0,1.11,0.0,2019-07-14 04:00:00,0,4,14,7,1
11.25,1010.0,87.0,10000.0,2.0,0.0,2019-07-14 05:00:00,0,5,14,7,1
11.4,1011.0,100.0,10000.0,1.0,0.0,2019-07-14 06:00:00,0,6,14,7,1
12.6,1011.0,100.0,10000.0,1.0,0.0,2019-07-14 07:00:00,0,7,14,7,1
14.2,1011.0,93.0,10000.0,2.0,0.0,2019-07-14 08:00:00,0,8,14,7,1
16.6,1011.0,72.0,10000.0,1.0,0.0,2019-07-14 09:00:00,1,9,14,7,1
17.4,1011.0,63.0,10000.0,2.0,0.0,2019-07-14 10:00:00,0,10,14,7,1
18.2,1011.0,63.0,10000.0,3.0,0.0,2019-07-14 11:00:00,1,11,14,7,1
18.4,1011.0,59.0,10000.0,3.0,75.0,2019-07-14 12:00:00,0,12,14,7,1
18.4,1011.0,48.0,10000.0,3.0,75.0,2019-07-14 13:00:00,0,13,14,7,1
17.01,1011.0,67.0,10000.0,4.0,75.0,2019-07-14 14:00:00,2,14,14,7,1
18.41,1011.0,63.0,10000.0,3.0,0.0,2019-07-14 15:00:00,1,15,14,7,1
19.01,1011.0,52.0,10000.0,2.0,0.0,2019-07-14 16:00:00,1,16,14,7,1
19.2,1010.0,49.0,10000.0,2.0,75.0,2019-07-14 17:00:00,2,17,14,7,1
17.8,1011.0,59.0,10000.0,5.0,0.0,2019-07-14 18:00:00,1,18,14,7,1
18.2,1011.0,67.0,10000.0,2.0,0.0,2019-07-14 19:00:00,1,19,14,7,1
17.14,1011.0,72.0,10000.0,2.0,0.0,2019-07-14 20:00:00,1,20,14,7,1
16.38,1011.0,82.0,10000.0,1.0,0.0,2019-07-14 21:00:00,2,21,14,7,1
15.36,1011.0,87.0,10000.0,1.0,0.0,2019-07-14 22:00:00,3,22,14,7,1
14.51,1011.0,93.0,10000.0,1.0,0.0,2019-07-14 23:00:00,0,23,14,7,1
13.48,1011.0,100.0,10000.0,1.0,0.0,2019-07-15 00:00:00,0,0,15,7,2
12.82,1011.0,100.0,10000.0,1.0,0.0,2019-07-15 01:00:00,0,1,15,7,2
12.32,1011.0,100.0,10000.0,0.43,0.0,2019-07-15 02:00:00,0,2,15,7,2
11.47,1011.0,100.0,7000.0,0.39,69.0,2019-07-15 03:00:00,0,3,15,7,2
10.88,1011.0,87.0,10000.0,2.0,0.0,2019-07-15 04:00:00,0,4,15,7,2
10.46,1011.0,93.0,10000.0,1.0,0.0,2019-07-15 05:00:00,0,5,15,7,2
11.17,1011.0,93.0,10000.0,1.0,0.0,2019-07-15 06:00:00,0,6,15,7,2
13.49,1011.0,100.0,10000.0,1.0,0.0,2019-07-15 07:00:00,4,7,15,7,2
14.53,1011.0,100.0,10000.0,1.0,0.0,2019-07-15 08:00:00,0,8,15,7,2
16.0,1011.0,93.0,10000.0,1.0,0.0,2019-07-15 09:00:00,0,9,15,7,2
16.83,1011.0,82.0,10000.0,1.0,0.0,2019-07-15 10:00:00,3,10,15,7,2
17.94,1011.0,77.0,10000.0,1.0,0.0,2019-07-15 11:00:00,3,11,15,7,2
18.22,1011.0,72.0,10000.0,1.0,0.0,2019-07-15 12:00:00,0,12,15,7,2
18.59,1011.0,63.0,10000.0,2.0,0.0,2019-07-15 13:00:00,0,13,15,7,2
19.35,1011.0,59.0,10000.0,3.0,0.0,2019-07-15 14:00:00,3,14,15,7,2
18.78,1011.0,67.0,10000.0,4.0,0.0,2019-07-15 15:00:00,0,15,15,7,2
17.87,1011.0,82.0,10000.0,3.0,100.0,2019-07-15 16:00:00,2,16,15,7,2
18.03,1011.0,67.0,10000.0,2.0,0.0,2019-07-15 17:00:00,2,17,15,7,2
18.0,1011.0,63.0,10000.0,2.0,0.0,2019-07-15 18:00:00,2,18,15,7,2
18.2,1011.0,68.0,10000.0,2.0,0.0,2019-07-15 19:00:00,0,19,15,7,2
18.03,1011.0,68.0,10000.0,2.0,0.0,2019-07-15 20:00:00,0,20,15,7,2
17.2,1011.0,72.0,10000.0,2.0,0.0,2019-07-15 21:00:00,1,21,15,7,2
16.09,1011.0,87.0,10000.0,1.0,0.0,2019-07-15 22:00:00,1,22,15,7,2
15.04,1011.0,100.0,10000.0,1.0,0.0,2019-07-15 23:00:00,0,23,15,7,2
14.22,1011.0,67.0,10000.0,1.0,0.0,2019-07-16 00:00:00,0,0,16,7,3
13.19,1011.0,93.0,10000.0,1.0,0.0,2019-07-16 01:00:00,1,1,16,7,3
13.1,1011.0,93.0,10000.0,1.0,0.0,2019-07-16 02:00:00,0,2,16,7,3
13.26,1011.0,93.0,10000.0,1.0,0.0,2019-07-16 03:00:00,0,3,16,7,3
12.75,1011.0,87.0,10000.0,1.0,0.0,2019-07-16 04:00:00,0,4,16,7,3
13.33,1011.0,93.0,10000.0,2.0,0.0,2019-07-16 05:00:00,0,5,16,7,3
13.32,1011.0,100.0,8000.0,1.63,24.0,2019-07-16 06:00:00,1,6,16,7,3
14.47,1011.0,100.0,7000.0,2.0,24.0,2019-07-16 07:00:00,0,7,16,7,3
15.59,1011.0,87.0,10000.0,2.0,0.0,2019-07-16 08:00:00,0,8,16,7,3
16.32,1011.0,93.0,10000.0,2.0,0.0,2019-07-16 09:00:00,1,9,16,7,3
17.56,1011.0,87.0,10000.0,3.0,75.0,2019-07-16 10:00:00,2,10,16,7,3
19.1,1011.0,63.0,10000.0,4.0,0.0,2019-07-16 11:00:00,1,11,16,7,3
19.95,1010.0,68.0,10000.0,5.0,0.0,2019-07-16 12:00:00,1,12,16,7,3
19.88,1010.0,68.0,10000.0,4.0,75.0,2019-07-16 13:00:00,1,13,16,7,3
21.06,1010.0,68.0,10000.0,1.0,0.0,2019-07-16 14:00:00,2,14,16,7,3
21.15,1009.0,60.0,10000.0,4.0,75.0,2019-07-16 15:00:00,1,15,16,7,3
21.01,1009.0,64.0,10000.0,3.0,75.0,2019-07-16 16:00:00,3,16,16,7,3
20.21,1008.0,68.0,10000.0,2.0,75.0,2019-07-16 17:00:00,1,17,16,7,3
18.39,1010.0,87.0,3000.0,5.0,75.0,2019-07-16 18:00:00,1,18,16,7,3
15.83,1009.0,100.0,6000.0,3.0,75.0,2019-07-16 19:00:00,3,19,16,7,3
15.46,1010.0,100.0,10000.0,2.0,75.0,2019-07-16 20:00:00,2,20,16,7,3
15.32,1009.0,100.0,10000.0,3.0,75.0,2019-07-16 21:00:00,0,21,16,7,3
15.0,1008.0,100.0,10000.0,3.0,75.0,2019-07-16 22:00:00,0,22,16,7,3
14.84,1009.0,100.0,6000.0,1.0,75.0,2019-07-16 23:00:00,1,23,16,7,3
15.02,1009.0,100.0,6000.0,1.0,75.0,2019-07-17 00:00:00,0,0,17,7,4
14.58,1009.0,100.0,3000.0,2.0,100.0,2019-07-17 01:00:00,0,1,17,7,4
14.49,1009.0,93.0,10000.0,2.0,0.0,2019-07-17 02:00:00,0,2,17,7,4
14.41,1009.0,100.0,10000.0,2.0,0.0,2019-07-17 03:00:00,1,3,17,7,4
14.67,1009.0,93.0,9000.0,3.0,40.0,2019-07-17 04:00:00,0,4,17,7,4
14.48,1009.0,93.0,6000.0,4.0,20.0,2019-07-17 05:00:00,0,5,17,7,4
14.72,1008.0,100.0,8000.0,3.0,75.0,2019-07-17 06:00:00,1,6,17,7,4
15.08,1008.0,100.0,6000.0,2.0,75.0,2019-07-17 07:00:00,1,7,17,7,4
15.55,1008.0,100.0,6000.0,2.0,75.0,2019-07-17 08:00:00,1,8,17,7,4
16.28,1008.0,100.0,10000.0,2.0,75.0,2019-07-17 09:00:00,0,9,17,7,4
17.14,1008.0,93.0,10000.0,2.0,75.0,2019-07-17 10:00:00,3,10,17,7,4
18.5,1008.0,88.0,10000.0,2.0,75.0,2019-07-17 11:00:00,0,11,17,7,4
19.18,1008.0,88.0,10000.0,2.0,75.0,2019-07-17 12:00:00,1,12,17,7,4
19.52,1008.0,77.0,10000.0,1.0,75.0,2019-07-17 13:00:00,0,13,17,7,4
18.81,1007.0,93.0,10000.0,2.0,75.0,2019-07-17 14:00:00,1,14,17,7,4
19.25,1007.0,100.0,10000.0,3.0,75.0,2019-07-17 15:00:00,2,15,17,7,4
18.29,1006.0,93.0,10000.0,3.0,75.0,2019-07-17 16:00:00,1,16,17,7,4
17.12,1006.0,100.0,5000.0,2.0,75.0,2019-07-17 17:00:00,3,17,17,7,4
16.64,1006.0,100.0,10000.0,2.0,75.0,2019-07-17 18:00:00,2,18,17,7,4
16.41,1006.0,100.0,10000.0,2.0,75.0,2019-07-17 19:00:00,2,19,17,7,4
16.56,1006.0,93.0,10000.0,3.0,75.0,2019-07-17 20:00:00,2,20,17,7,4
16.25,1005.0,100.0,10000.0,3.0,75.0,2019-07-17 21:00:00,0,21,17,7,4
16.11,1005.0,100.0,10000.0,4.0,75.0,2019-07-17 22:00:00,0,22,17,7,4
15.97,1005.0,100.0,9000.0,4.0,90.0,2019-07-17 23:00:00,0,23,17,7,4
15.97,1005.0,100.0,10000.0,4.0,90.0,2019-07-18 00:00:00,0,0,18,7,5
15.97,1004.0,100.0,9000.0,3.0,90.0,2019-07-18 01:00:00,0,1,18,7,5
15.63,1004.0,100.0,8000.0,3.0,90.0,2019-07-18 02:00:00,0,2,18,7,5
15.63,1004.0,87.0,3000.0,0.96,75.0,2019-07-18 03:00:00,0,3,18,7,5
15.45,1003.0,100.0,2100.0,3.0,90.0,2019-07-18 04:00:00,0,4,18,7,5
15.45,1003.0,100.0,3400.0,2.0,90.0,2019-07-18 05:00:00,0,5,18,7,5
15.45,1003.0,93.0,3200.0,2.0,90.0,2019-07-18 06:00:00,1,6,18,7,5
16.13,1003.0,93.0,10000.0,3.0,75.0,2019-07-18 07:00:00,0,7,18,7,5
16.36,1004.0,93.0,10000.0,3.0,75.0,2019-07-18 08:00:00,1,8,18,7,5
17.52,1004.0,93.0,10000.0,3.0,75.0,2019-07-18 09:00:00,3,9,18,7,5
18.38,1004.0,72.0,10000.0,2.0,40.0,2019-07-18 10:00:00,1,10,18,7,5
19.63,1004.0,72.0,10000.0,3.0,75.0,2019-07-18 11:00:00,1,11,18,7,5
21.15,1004.0,64.0,10000.0,3.0,75.0,2019-07-18 12:00:00,2,12,18,7,5
21.52,1004.0,64.0,10000.0,4.0,75.0,2019-07-18 13:00:00,1,13,18,7,5
21.67,1004.0,56.0,10000.0,4.0,75.0,2019-07-18 14:00:00,4,14,18,7,5
19.51,1004.0,68.0,10000.0,6.0,75.0,2019-07-18 15:00:00,0,15,18,7,5
19.09,1004.0,77.0,10000.0,4.0,75.0,2019-07-18 16:00:00,3,16,18,7,5
20.4,1004.0,64.0,10000.0,5.0,0.0,2019-07-18 17:00:00,5,17,18,7,5
20.6,1004.0,60.0,10000.0,3.0,75.0,2019-07-18 18:00:00,1,18,18,7,5
20.22,1004.0,60.0,10000.0,3.0,75.0,2019-07-18 19:00:00,2,19,18,7,5
18.6,1005.0,72.0,10000.0,5.0,75.0,2019-07-18 20:00:00,0,20,18,7,5
16.29,1004.0,77.0,10000.0,3.0,75.0,2019-07-18 21:00:00,0,21,18,7,5
15.34,1005.0,87.0,10000.0,2.0,75.0,2019-07-18 22:00:00,1,22,18,7,5
14.31,1005.0,93.0,10000.0,2.0,0.0,2019-07-18 23:00:00,0,23,18,7,5
13.64,1005.0,100.0,10000.0,2.0,0.0,2019-07-19 00:00:00,0,0,19,7,6
12.97,1005.0,100.0,10000.0,3.0,0.0,2019-07-19 01:00:00,0,1,19,7,6
12.47,1005.0,100.0,10000.0,2.0,75.0,2019-07-19 02:00:00,1,2,19,7,6
12.83,1005.0,93.0,10000.0,2.0,75.0,2019-07-19 03:00:00,0,3,19,7,6
12.99,1005.0,93.0,10000.0,1.0,40.0,2019-07-19 04:00:00,0,4,19,7,6
12.71,1004.0,100.0,8000.0,2.0,40.0,2019-07-19 05:00:00,0,5,19,7,6
13.04,1004.0,100.0,9000.0,3.0,40.0,2019-07-19 06:00:00,0,6,19,7,6
12.96,1003.0,100.0,10000.0,3.0,90.0,2019-07-19 07:00:00,0,7,19,7,6
13.62,1003.0,100.0,10000.0,3.0,90.0,2019-07-19 08:00:00,1,8,19,7,6
14.45,1003.0,100.0,10000.0,4.0,75.0,2019-07-19 09:00:00,2,9,19,7,6
14.9,1003.0,100.0,8000.0,3.0,75.0,2019-07-19 10:00:00,1,10,19,7,6
16.65,1003.0,82.0,10000.0,4.0,75.0,2019-07-19 11:00:00,1,11,19,7,6
17.27,1004.0,88.0,10000.0,4.0,75.0,2019-07-19 12:00:00,1,12,19,7,6
17.2,1005.0,100.0,10000.0,5.0,75.0,2019-07-19 13:00:00,0,13,19,7,6
18.22,1005.0,77.0,10000.0,4.0,75.0,2019-07-19 14:00:00,2,14,19,7,6
19.86,1006.0,68.0,10000.0,5.0,75.0,2019-07-19 15:00:00,0,15,19,7,6
20.26,1006.0,64.0,10000.0,6.0,75.0,2019-07-19 16:00:00,1,16,19,7,6
20.27,1006.0,64.0,10000.0,6.0,75.0,2019-07-19 17:00:00,2,17,19,7,6
20.2,1006.0,60.0,10000.0,5.0,75.0,2019-07-19 18:00:00,1,18,19,7,6
20.64,1006.0,56.0,10000.0,5.0,40.0,2019-07-19 19:00:00,0,19,19,7,6
19.22,1006.0,63.0,10000.0,3.0,75.0,2019-07-19 20:00:00,0,20,19,7,6
18.06,1007.0,77.0,10000.0,3.0,75.0,2019-07-19 21:00:00,1,21,19,7,6
16.89,1007.0,93.0,10000.0,3.0,75.0,2019-07-19 22:00:00,1,22,19,7,6
15.23,1007.0,100.0,7000.0,1.0,75.0,2019-07-19 23:00:00,1,23,19,7,6
15.02,1007.0,100.0,10000.0,2.0,0.0,2019-07-20 00:00:00,0,0,20,7,7
14.72,1008.0,100.0,10000.0,2.0,75.0,2019-07-20 01:00:00,0,1,20,7,7
14.78,1008.0,100.0,10000.0,3.0,75.0,2019-07-20 02:00:00,0,2,20,7,7
15.0,1008.0,100.0,10000.0,3.0,75.0,2019-07-20 03:00:00,0,3,20,7,7
15.0,1008.0,100.0,10000.0,4.0,75.0,2019-07-20 04:00:00,0,4,20,7,7
15.22,1008.0,100.0,10000.0,4.0,75.0,2019-07-20 05:00:00,0,5,20,7,7
15.17,1009.0,100.0,10000.0,3.0,75.0,2019-07-20 06:00:00,0,6,20,7,7
15.55,1009.0,100.0,10000.0,3.0,75.0,2019-07-20 07:00:00,0,7,20,7,7
16.05,1009.0,100.0,10000.0,3.0,75.0,2019-07-20 08:00:00,0,8,20,7,7
16.8,1009.0,93.0,10000.0,3.0,75.0,2019-07-20 09:00:00,1,9,20,7,7
17.49,1010.0,93.0,10000.0,5.0,75.0,2019-07-20 10:00:00,0,10,20,7,7
19.2,1010.0,82.0,10000.0,4.0,75.0,2019-07-20 11:00:00,0,11,20,7,7
19.52,1010.0,68.0,10000.0,4.0,75.0,2019-07-20 12:00:00,1,12,20,7,7
20.03,1011.0,77.0,10000.0,4.0,75.0,2019-07-20 13:00:00,0,13,20,7,7
19.98,1011.0,93.0,3000.0,7.0,75.0,2019-07-20 14:00:00,1,14,20,7,7
18.48,1012.0,93.0,10000.0,5.0,75.0,2019-07-20 15:00:00,4,15,20,7,7
19.69,1012.0,93.0,10000.0,5.0,75.0,2019-07-20 16:00:00,1,16,20,7,7
19.79,1012.0,82.0,10000.0,6.0,75.0,2019-07-20 17:00:00,2,17,20,7,7
19.78,1012.0,100.0,10000.0,4.0,75.0,2019-07-20 18:00:00,2,18,20,7,7
18.56,1012.0,93.0,10000.0,5.0,75.0,2019-07-20 19:00:00,0,19,20,7,7
17.98,1013.0,100.0,10000.0,4.0,75.0,2019-07-20 20:00:00,0,20,20,7,7
17.53,1013.0,100.0,10000.0,4.0,75.0,2019-07-20 21:00:00,0,21,20,7,7
17.31,1013.0,93.0,10000.0,5.0,40.0,2019-07-20 22:00:00,0,22,20,7,7
16.75,1013.0,100.0,10000.0,4.0,40.0,2019-07-20 23:00:00,1,23,20,7,7
16.49,1013.0,100.0,10000.0,5.0,40.0,2019-07-21 00:00:00,0,0,21,7,1
16.49,1014.0,100.0,10000.0,4.0,40.0,2019-07-21 01:00:00,0,1,21,7,1
16.49,1014.0,93.0,10000.0,4.0,40.0,2019-07-21 02:00:00,0,2,21,7,1
15.88,1014.0,100.0,10000.0,4.0,40.0,2019-07-21 03:00:00,1,3,21,7,1
15.2,1014.0,100.0,10000.0,4.0,40.0,2019-07-21 04:00:00,0,4,21,7,1
15.38,1014.0,100.0,10000.0,3.0,40.0,2019-07-21 05:00:00,0,5,21,7,1
15.9,1015.0,93.0,10000.0,5.0,75.0,2019-07-21 06:00:00,0,6,21,7,1
16.2,1015.0,100.0,10000.0,4.0,90.0,2019-07-21 07:00:00,0,7,21,7,1
16.94,1016.0,100.0,10000.0,4.0,75.0,2019-07-21 08:00:00,0,8,21,7,1
17.73,1016.0,93.0,10000.0,5.0,75.0,2019-07-21 09:00:00,0,9,21,7,1
17.9,1016.0,93.0,10000.0,5.0,75.0,2019-07-21 10:00:00,1,10,21,7,1
19.03,1016.0,88.0,10000.0,5.0,75.0,2019-07-21 11:00:00,1,11,21,7,1
19.98,1016.0,82.0,10000.0,5.0,75.0,2019-07-21 12:00:00,0,12,21,7,1
19.53,1016.0,88.0,10000.0,5.0,75.0,2019-07-21 13:00:00,1,13,21,7,1
20.36,1016.0,68.0,10000.0,5.0,75.0,2019-07-21 14:00:00,1,14,21,7,1
21.81,1017.0,68.0,10000.0,5.0,75.0,2019-07-21 15:00:00,1,15,21,7,1
21.8,1017.0,60.0,10000.0,5.0,75.0,2019-07-21 16:00:00,0,16,21,7,1
